,amount,symbol,cash,date,signer,receiver,asset
1430,500.578347,USDC,USDC,2022-01-15T07:05:08Z,GH4KFt6tiTGFLgi6KiFK8uPPVyYXg99hmCLeEWXjX5nP,GH4KFt6tiTGFLgi6KiFK8uPPVyYXg99hmCLeEWXjX5nP,BTC
1431,300425.969034,USDC,USDC,2022-01-15T07:27:32Z,4z3gah7zxJkgDfjfRMDz9DzqKDy8cQKsY6SCTRCjpKcc,4z3gah7zxJkgDfjfRMDz9DzqKDy8cQKsY6SCTRCjpKcc,SOL
1432,1001.419896,USDC,USDC,2022-01-15T07:50:45Z,3upQdKHx7afboT11EzAxkfiHHGo2UZhuSD9RbQevBPB3,3upQdKHx7afboT11EzAxkfiHHGo2UZhuSD9RbQevBPB3,SOL
1433,200.283979,USDC,USDC,2022-01-15T09:27:53Z,34kybuKEFhQkAQh4HeHmT5G3SmLjCYgHGfAQnJ3bdbbT,34kybuKEFhQkAQh4HeHmT5G3SmLjCYgHGfAQnJ3bdbbT,SOL
1434,131.59951,USDC,USDC,2022-01-15T10:29:26Z,BkNJtSq3dH1gzG3FMGkFpegdMYuUpDPxDdydTvJU3Md5,BkNJtSq3dH1gzG3FMGkFpegdMYuUpDPxDdydTvJU3Md5,SOL
1435,63.089453,USDC,USDC,2022-01-15T13:15:03Z,9poenUvwJTKLEYZ6e9DHjFSUdyHZ1FQ8NUbUEpEx3BBU,9poenUvwJTKLEYZ6e9DHjFSUdyHZ1FQ8NUbUEpEx3BBU,SOL
1436,92.709382,USDC,USDC,2022-01-15T13:53:12Z,H8Pn8minEzy99QCXo35nKZH7FSbXE2EJo2rjo518pXjL,H8Pn8minEzy99QCXo35nKZH7FSbXE2EJo2rjo518pXjL,SOL
1437,40056.795872,USDC,USDC,2022-01-15T14:16:05Z,4S6qs8xyA3JDzmKMRqiyHCPbzKTfWRcAqfRYZfv3iTNR,4S6qs8xyA3JDzmKMRqiyHCPbzKTfWRcAqfRYZfv3iTNR,SOL
1438,10007.973982,USDC,USDC,2022-01-15T16:37:39Z,CkKkrwBjKYYbjBgStgujYrRBqn2ZFHdrM1MFDTJqbQ8X,CkKkrwBjKYYbjBgStgujYrRBqn2ZFHdrM1MFDTJqbQ8X,MNGO
1439,50.070994,USDC,USDC,2022-01-15T18:11:38Z,HqReDyM6DcL6hRhFuVCi1poKzZXnsN7yiwL828EUJPpM,HqReDyM6DcL6hRhFuVCi1poKzZXnsN7yiwL828EUJPpM,SOL
1440,3428.196393,USDC,USDC,2022-01-15T18:53:03Z,4D5TsoJHX8ncqVMQ3w1UaCQHELvt2ohtqLcabePCKBE7,4D5TsoJHX8ncqVMQ3w1UaCQHELvt2ohtqLcabePCKBE7,SOL
1441,48.541917,USDC,USDC,2022-01-16T02:22:32Z,CiVSK81H4kuC4LRiRb93fPLoxFmW5YfCKxnKJsvzzPza,CiVSK81H4kuC4LRiRb93fPLoxFmW5YfCKxnKJsvzzPza,SOL
1442,400.31896,USDC,USDC,2022-01-16T09:21:07Z,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,MNGO
1443,400.567958,USDC,USDC,2022-01-16T09:28:15Z,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,SOL
1444,400.462677,USDC,USDC,2022-01-16T09:28:42Z,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,GbYTQgbXndUJoczx23Hy3hobAReguEuddijnsRTkn8pJ,BTC
1445,461.99849,USDC,USDC,2022-01-16T14:55:07Z,5YeCMgvCCvijiwncSVdUJiv6CHfPXMsnTyh44azqR7wt,5YeCMgvCCvijiwncSVdUJiv6CHfPXMsnTyh44azqR7wt,SOL
1446,453.174191,USDC,USDC,2022-01-16T15:40:14Z,2nJkGwTRik9cuzgjwmjqbhvF2ewMbUaHTfUXEbAziASE,2nJkGwTRik9cuzgjwmjqbhvF2ewMbUaHTfUXEbAziASE,SOL
1447,499.891864,USDC,USDC,2022-01-17T00:10:44Z,7ckkUSaHFKQuZVT64Ta4cyGGbwgP9upZzcfg23Yv7SQW,7ckkUSaHFKQuZVT64Ta4cyGGbwgP9upZzcfg23Yv7SQW,SOL
1448,30034.700829,USDC,USDC,2022-01-17T07:27:47Z,CequUJJVJHTDjABpQmuTWUr39gBab5jNP38dsTkS5BEo,CequUJJVJHTDjABpQmuTWUr39gBab5jNP38dsTkS5BEo,BTC
1449,10643.055956,USDC,USDC,2022-01-17T19:24:51Z,GwbzjxH5QpTKjnLptTJsEgEr4FjtSzdTV9idvM1c1c58,GwbzjxH5QpTKjnLptTJsEgEr4FjtSzdTV9idvM1c1c58,SOL
1450,14.662433,USDC,USDC,2022-01-18T01:57:15Z,EYwsJcCL99dLokoWwU1vAe3hLF5UE3bpcjju6Q48kocE,EYwsJcCL99dLokoWwU1vAe3hLF5UE3bpcjju6Q48kocE,SOL
1451,10011.566943,USDC,USDC,2022-01-18T02:20:58Z,6GzipuAXr5rd8VdSiwtyinUEA1gsY4qBDjp1FrafHj4Z,6GzipuAXr5rd8VdSiwtyinUEA1gsY4qBDjp1FrafHj4Z,BTC
1452,48436.260529,USDC,USDC,2022-01-18T15:05:11Z,B7GvqpbR5bZ7WPoXa7i3GYEdCjBbppv4baRWiJL6HjjZ,B7GvqpbR5bZ7WPoXa7i3GYEdCjBbppv4baRWiJL6HjjZ,SOL
1453,30034.700829,USDC,USDC,2022-01-18T15:05:38Z,B7GvqpbR5bZ7WPoXa7i3GYEdCjBbppv4baRWiJL6HjjZ,B7GvqpbR5bZ7WPoXa7i3GYEdCjBbppv4baRWiJL6HjjZ,BTC
1454,3.072941,USDC,USDC,2022-01-19T23:05:15Z,4JMHSVqM7st9SXev7bYmmxqx8RRtTBGD2dLU4yDQnatG,4JMHSVqM7st9SXev7bYmmxqx8RRtTBGD2dLU4yDQnatG,SOL
1455,4005.679587,USDC,USDC,2022-01-20T12:54:53Z,DLrYNfG8qFE38q2fQjtnx2bbNZoAWXqSgNKJ5DZis3WD,DLrYNfG8qFE38q2fQjtnx2bbNZoAWXqSgNKJ5DZis3WD,SOL
1456,1011.834959,USDC,USDC,2022-01-21T08:20:41Z,99ogqBq4pwMjx4bRaTXgiuYcJyqZ5YC46jZAtMbXjgu1,99ogqBq4pwMjx4bRaTXgiuYcJyqZ5YC46jZAtMbXjgu1,SOL
1457,505.917479,USDC,USDC,2022-01-21T08:21:14Z,AmtMBmANN9RLadVHji48boQVu9bGjabFGnY4eLAnVdcb,AmtMBmANN9RLadVHji48boQVu9bGjabFGnY4eLAnVdcb,SOL
1458,9990.0,USDC,USDC,2022-01-21T08:21:24Z,4AUBcTAaRAgx9PXqo1VqNfKHzJD6kk7srRJnbFMtTQFa,4AUBcTAaRAgx9PXqo1VqNfKHzJD6kk7srRJnbFMtTQFa,SOL
1459,2997.030913,USDC,USDC,2022-01-21T08:22:42Z,3gBGxxrsgwd7qmw5JQfXjYfyxVCmFBq4CeEjnLb66iQt,3gBGxxrsgwd7qmw5JQfXjYfyxVCmFBq4CeEjnLb66iQt,SOL
1460,101937.805657,USDC,USDC,2022-01-21T08:23:58Z,CcpaQVQPuBEMY2gWRYENhtKrVXcoY54czUWvQGeXUW1P,CcpaQVQPuBEMY2gWRYENhtKrVXcoY54czUWvQGeXUW1P,SOL
1461,449.507848,USDC,USDC,2022-01-21T08:28:16Z,AwQqoRDZoPcrAuHgfHeUxpF4HbC9XdKVmmsay15iZXFN,AwQqoRDZoPcrAuHgfHeUxpF4HbC9XdKVmmsay15iZXFN,SOL
1462,926.825502,USDC,USDC,2022-01-21T08:33:19Z,38XdW4RFVRLKNBziXKp2Xbpxrqi8oVxPxMUXxxZoqdQA,38XdW4RFVRLKNBziXKp2Xbpxrqi8oVxPxMUXxxZoqdQA,SOL
1463,1009.377513,USDC,USDC,2022-01-21T08:35:57Z,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,SOL
1464,80946.796786,USDC,USDC,2022-01-21T08:51:59Z,5GHMPskpm21G3efYZRoHrCgYZKNTSkMMBVY3vne7PUQm,5GHMPskpm21G3efYZRoHrCgYZKNTSkMMBVY3vne7PUQm,SOL
1465,5045.493855,USDC,USDC,2022-01-21T09:01:43Z,HhH1Z72Gbwc7aR6ehHQaCRBwTGD2e6cZmjr99RMeSeYh,HhH1Z72Gbwc7aR6ehHQaCRBwTGD2e6cZmjr99RMeSeYh,SOL
1466,89574.04593,USDC,USDC,2022-01-21T09:04:09Z,G1rTKbU9TwsvzL66Pevc3CwZH1sGyEJP9fyEcnVGZWUd,G1rTKbU9TwsvzL66Pevc3CwZH1sGyEJP9fyEcnVGZWUd,SOL
1467,30344.45392,USDC,USDC,2022-01-21T09:05:51Z,5UDr6eZ58eCzW7HmgueoFt6h5zJSbFJWt9D6id4kJfPF,5UDr6eZ58eCzW7HmgueoFt6h5zJSbFJWt9D6id4kJfPF,SOL
1468,303.550487,USDC,USDC,2022-01-21T09:09:05Z,ErN3t5CM7yGfxm3aZdGGNUSwE7BHBVqnShGfqJkrGogm,ErN3t5CM7yGfxm3aZdGGNUSwE7BHBVqnShGfqJkrGogm,SOL
1469,1011.834959,USDC,USDC,2022-01-21T09:17:34Z,6SgianEGQDfbCCEh3K1nu74HT2az5cT3CcJwvDjfMA1u,6SgianEGQDfbCCEh3K1nu74HT2az5cT3CcJwvDjfMA1u,SOL
1470,2503.05047,USDC,USDC,2022-01-21T09:45:53Z,DKuTBpkCdJ6unXmHvXHi2W6k5Rz9VRbuKMEmDKESpTr6,DKuTBpkCdJ6unXmHvXHi2W6k5Rz9VRbuKMEmDKESpTr6,MNGO
1471,504.49816,USDC,USDC,2022-01-21T09:50:55Z,E1Jz9U2ADAam2qZSWcXhuqqND5WBZKUbNHTesx4HwJp6,E1Jz9U2ADAam2qZSWcXhuqqND5WBZKUbNHTesx4HwJp6,SOL
1472,4035.985182,USDC,USDC,2022-01-21T09:53:03Z,5iFT84r13RL9FtgEjKFig7eR77QoqtbkUweYAvjJDADm,5iFT84r13RL9FtgEjKFig7eR77QoqtbkUweYAvjJDADm,SOL
1473,2826.073404,USDC,USDC,2022-01-21T10:13:43Z,HYLKPxEC6jU7Tfnv9CRdh97NgQQAChj9iwoVFcFGeUHy,HYLKPxEC6jU7Tfnv9CRdh97NgQQAChj9iwoVFcFGeUHy,SOL
1474,5059.174799,USDC,USDC,2022-01-21T10:35:55Z,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,e82TbfCLbPdhDRm7EE7fL3h7WHtNMyF73XQtVcLNS1c,SOL
1475,1003.215555,USDC,USDC,2022-01-21T10:37:21Z,Ez3rkvwQKBkuFYRepwuVRukxMcbA4S8JzPzTkDvZUgbw,Ez3rkvwQKBkuFYRepwuVRukxMcbA4S8JzPzTkDvZUgbw,MNGO
1476,17008.787865,USDC,USDC,2022-01-21T10:40:34Z,A1trQrj4jxnqjUJt1NhsNNijW71HL4FpMtoH2xoMHBZN,A1trQrj4jxnqjUJt1NhsNNijW71HL4FpMtoH2xoMHBZN,SOL
1477,1e-06,USDC,USDC,2022-01-21T10:45:30Z,AkXTPSmMeDY1hjRNH2BfCJByeWWPgJgJmJZFKEP5F7LC,AkXTPSmMeDY1hjRNH2BfCJByeWWPgJgJmJZFKEP5F7LC,SOL
1478,101.183495,USDC,USDC,2022-01-21T10:59:45Z,9SVTFo32tTdUk2VS6iY8wJtkYYdofsaacPNq47vdHS13,9SVTFo32tTdUk2VS6iY8wJtkYYdofsaacPNq47vdHS13,SOL
1479,101.183495,USDC,USDC,2022-01-21T11:23:07Z,98x9Rn63Ne8xbL3w522zgbuYg9bdHn7cRqJQVCUZUFsp,98x9Rn63Ne8xbL3w522zgbuYg9bdHn7cRqJQVCUZUFsp,SOL
1480,1026.989361,USDC,USDC,2022-01-21T11:36:41Z,64FzdSkh4FKg6ihKxeZJYThXmXCxxCTxNdmTi1Wk7pGv,64FzdSkh4FKg6ihKxeZJYThXmXCxxCTxNdmTi1Wk7pGv,SOL
1481,1000.19832,USDC,USDC,2022-01-21T12:06:22Z,En8SDvWPcpFw2yqKjq5KoqnopHkBQFNa2J9jDco5wVyp,En8SDvWPcpFw2yqKjq5KoqnopHkBQFNa2J9jDco5wVyp,MNGO
1482,1715.293702,USDC,USDC,2022-01-21T12:12:38Z,5AnuDgxFA4GiqJX1LjoE9Az7ytGjxP68aXFuiihyH7t1,5AnuDgxFA4GiqJX1LjoE9Az7ytGjxP68aXFuiihyH7t1,SOL
1483,49732.089086,USDC,USDC,2022-01-21T12:21:18Z,8e2AuPCRMv4aUPrcxDZZqJngaNy2dJPVhKQLuMj9VpnA,8e2AuPCRMv4aUPrcxDZZqJngaNy2dJPVhKQLuMj9VpnA,SOL
1484,8071.970364,USDC,USDC,2022-01-21T12:29:56Z,9sZCY5EDnQNuvEQj4yiQaiysPV52bt6M7Pp5LeeHkEF4,9sZCY5EDnQNuvEQj4yiQaiysPV52bt6M7Pp5LeeHkEF4,SOL
1485,25.434115,USDC,USDC,2022-01-21T12:33:09Z,Ca2DQyCuHBL65HY1ttNqVSXkYuRjybXdB7PVH9Z2Y839,Ca2DQyCuHBL65HY1ttNqVSXkYuRjybXdB7PVH9Z2Y839,MNGO
1486,3117.537145,USDC,USDC,2022-01-21T12:54:06Z,87M83kURXaN5ouhuRPz3eguzinSP9F55JLPghWF9tTA7,87M83kURXaN5ouhuRPz3eguzinSP9F55JLPghWF9tTA7,SOL
1487,250.29988,USDC,USDC,2022-01-21T12:54:57Z,8jcTMu5kwnM4rLecrGXcF76CTeyKet7B74p57QVPk7WD,8jcTMu5kwnM4rLecrGXcF76CTeyKet7B74p57QVPk7WD,MNGO
1488,335.995766,USDC,USDC,2022-01-21T13:08:43Z,AFWi3jG1sGA7cNYsrjEncE3PdQSg4cVxj3sRSnhn5mRm,AFWi3jG1sGA7cNYsrjEncE3PdQSg4cVxj3sRSnhn5mRm,SOL
1489,1734.977635,USDC,USDC,2022-01-21T13:12:26Z,E1VnXHbQyNZFzJsHfAAi98kaetwrA4AN5ajAW5cv78X1,E1VnXHbQyNZFzJsHfAAi98kaetwrA4AN5ajAW5cv78X1,SOL
1490,5059.174799,USDC,USDC,2022-01-21T13:14:28Z,C3VsEy1aieSarFenNnSEdBTYkPi7732rvwMiQf8hyFBn,C3VsEy1aieSarFenNnSEdBTYkPi7732rvwMiQf8hyFBn,SOL
1491,71.768762,USDC,USDC,2022-01-21T13:20:10Z,59UgmC5hRBUejFm3fdyWsxnCQgJHHfCwsBsDu1t6t913,59UgmC5hRBUejFm3fdyWsxnCQgJHHfCwsBsDu1t6t913,BTC
1492,102.870246,USDC,USDC,2022-01-21T13:33:37Z,Ehs5mH4sJFpafjZjL6p1qQmXJeiVT9CZvpiMay6WsJLF,Ehs5mH4sJFpafjZjL6p1qQmXJeiVT9CZvpiMay6WsJLF,MNGO
1493,704.240531,USDC,USDC,2022-01-21T13:33:38Z,C8Np2aovnsoDidSVq2SiB3dAY46e92f3ZVvvVU3TxyoL,C8Np2aovnsoDidSVq2SiB3dAY46e92f3ZVvvVU3TxyoL,BTC
1494,505.917479,USDC,USDC,2022-01-21T13:43:15Z,8WN9ZB6xqqCXBdv6Wxfbs1staY7ppe2S2eQXEXCMqCTH,8WN9ZB6xqqCXBdv6Wxfbs1staY7ppe2S2eQXEXCMqCTH,SOL
1495,1004.530735,USDC,USDC,2022-01-21T13:55:40Z,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,MNGO
1496,4375.309676,USDC,USDC,2022-01-21T13:56:02Z,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,69RhGAcj3YbysgFvZagQ9ec2cEq7WdnaT3Uv8otSqncU,SOL
1497,5853.18751,USDC,USDC,2022-01-21T14:14:13Z,5cvX5RGXCbX12Rso1UCTFFDdzgN9W7jMTHCDzKAthmuo,5cvX5RGXCbX12Rso1UCTFFDdzgN9W7jMTHCDzKAthmuo,SOL
1498,328.160563,USDC,USDC,2022-01-21T14:21:27Z,2giJncPE3qzhXwy9kWicun78CDECWKNyucZU77TMwqAy,2giJncPE3qzhXwy9kWicun78CDECWKNyucZU77TMwqAy,SOL
1499,10118.349597,USDC,USDC,2022-01-21T14:28:09Z,Hb57yjfnHVNR3vGKMdXyo9i5HPeSnaLWXrH4QSpnbvVe,Hb57yjfnHVNR3vGKMdXyo9i5HPeSnaLWXrH4QSpnbvVe,SOL
1500,112.31368,USDC,USDC,2022-01-21T14:28:34Z,F2xKZYjrpvkRRDS9ro1WarmtCqeP9SxupcngbvaAC26V,F2xKZYjrpvkRRDS9ro1WarmtCqeP9SxupcngbvaAC26V,SOL
1501,202.36699,USDC,USDC,2022-01-21T14:31:59Z,BEhpnUUWBNgptjMBxmsjax27u1957RYMjwufamRWSg39,BEhpnUUWBNgptjMBxmsjax27u1957RYMjwufamRWSg39,SOL
1502,100.276087,USDC,USDC,2022-01-21T14:36:58Z,Ehw3RgdbzyAHHddgSv7F6f3WtYhyBtRg2ropQaWGgwcL,Ehw3RgdbzyAHHddgSv7F6f3WtYhyBtRg2ropQaWGgwcL,BTC
1503,146.650893,USDC,USDC,2022-01-21T14:42:02Z,v4uBLczbooaeDBSQtXhKBw7r3vptUghQcwvWyiuET8Y,v4uBLczbooaeDBSQtXhKBw7r3vptUghQcwvWyiuET8Y,MNGO
1504,1501.799279,USDC,USDC,2022-01-21T14:44:46Z,84tzPuhsE7cGetZtT8HwReKGzdxGrVeF5nxBcEPWDEgk,84tzPuhsE7cGetZtT8HwReKGzdxGrVeF5nxBcEPWDEgk,MNGO
1505,10118.349597,USDC,USDC,2022-01-21T14:47:47Z,GdBypNHcpRzEgEmRjJNAxv9PJT3ggGs8NtCsMEpGrfbQ,GdBypNHcpRzEgEmRjJNAxv9PJT3ggGs8NtCsMEpGrfbQ,SOL
1506,13815.150881,USDC,USDC,2022-01-21T14:53:58Z,5XgStSeDe22PVKojnuHaoboNGiJxgeszhLHsQYAgEBvs,5XgStSeDe22PVKojnuHaoboNGiJxgeszhLHsQYAgEBvs,SOL
1507,2522.490738,USDC,USDC,2022-01-21T15:00:26Z,Ap585JJcR6UvAGhuiLSAczicdeTyCJbdvfmtPHeZSrvo,Ap585JJcR6UvAGhuiLSAczicdeTyCJbdvfmtPHeZSrvo,SOL
1508,9230.806209,USDC,USDC,2022-01-21T15:04:45Z,5K5ULmbaxs56hBPXX6ekoBR9k6i5fKGK9cccGWvqbPVN,5K5ULmbaxs56hBPXX6ekoBR9k6i5fKGK9cccGWvqbPVN,SOL
1509,3009.646665,USDC,USDC,2022-01-21T15:12:20Z,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh,MNGO
1510,201.799258,USDC,USDC,2022-01-21T15:16:07Z,9pUBxRBELFzqxqFiaxfd1K3pLUkpXmsSSu6y5zep7wsM,9pUBxRBELFzqxqFiaxfd1K3pLUkpXmsSSu6y5zep7wsM,SOL
1511,1025.145406,USDC,USDC,2022-01-21T15:32:21Z,5adDsF7WMJfPtpLANtLLx7MxgdEtf6oALSJKMW4Rw891,5adDsF7WMJfPtpLANtLLx7MxgdEtf6oALSJKMW4Rw891,SOL
1512,605.397776,USDC,USDC,2022-01-21T15:55:40Z,ADviVcQVefLH778E3pxoHNYURoFTCdLcNxPcq8hMopNb,ADviVcQVefLH778E3pxoHNYURoFTCdLcNxPcq8hMopNb,SOL
1513,101.010618,USDC,USDC,2022-01-21T16:05:43Z,5MCnLBDb5DUY2FbDbSrVqwehEBaNXNpBPYTzHJ856WKX,5MCnLBDb5DUY2FbDbSrVqwehEBaNXNpBPYTzHJ856WKX,SOL
1514,2006.43111,USDC,USDC,2022-01-21T16:34:36Z,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,MNGO
1515,252.958738,USDC,USDC,2022-01-21T16:48:45Z,6o2ASdEoRGDZaaHRupBmocL7wKWNpyMXkFKePGsSs79p,6o2ASdEoRGDZaaHRupBmocL7wKWNpyMXkFKePGsSs79p,SOL
1516,10118.349598,USDC,USDC,2022-01-21T16:49:44Z,Bxwmt4cPkAbhHBtn8kwUB8Cf7HuxUDNsFk7uWc8AvPXu,Bxwmt4cPkAbhHBtn8kwUB8Cf7HuxUDNsFk7uWc8AvPXu,SOL
1517,2220.378231,USDC,USDC,2022-01-21T16:54:11Z,4q5KccTWp1rnk531hjzFve3X2zMsfNvaM4MJk9frzBCh,4q5KccTWp1rnk531hjzFve3X2zMsfNvaM4MJk9frzBCh,SOL
1518,501.607777,USDC,USDC,2022-01-21T17:19:56Z,9vNSzH1iK7GsF8m2r8HQXf9pa6dysxHKyFQ3kmxqZ1gc,9vNSzH1iK7GsF8m2r8HQXf9pa6dysxHKyFQ3kmxqZ1gc,MNGO
1519,100321.555529,USDC,USDC,2022-01-21T17:31:34Z,GFpNdXho1pkJFn1xiH3nXKLY5LqUq5T27b9ZY8dKkNRg,GFpNdXho1pkJFn1xiH3nXKLY5LqUq5T27b9ZY8dKkNRg,MNGO
1520,10118.349599,USDC,USDC,2022-01-21T17:32:16Z,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,SOL
1521,25.952034,USDC,USDC,2022-01-21T17:42:37Z,7hNK3T39rt7zCQHu5cj7V8yP2SKUJUnowht2kiNM3d9m,7hNK3T39rt7zCQHu5cj7V8yP2SKUJUnowht2kiNM3d9m,SOL
1522,2529.587399,USDC,USDC,2022-01-21T17:57:55Z,8Hj4C4Row7TkhXyG53NaofbaJW6xYmZCpKPzYLdNGJ5P,8Hj4C4Row7TkhXyG53NaofbaJW6xYmZCpKPzYLdNGJ5P,SOL
1523,3.178338,USDC,USDC,2022-01-21T18:06:35Z,GHFokkmmWrZ5bDrenDZLxDNTunzaJprjdX4BJa4FvSqm,GHFokkmmWrZ5bDrenDZLxDNTunzaJprjdX4BJa4FvSqm,SOL
1524,5423.515322,USDC,USDC,2022-01-21T18:21:13Z,27javo7PGk6ErQ2XH2zjgUbMWMMPykQPuQW5WwdcSFDd,27javo7PGk6ErQ2XH2zjgUbMWMMPykQPuQW5WwdcSFDd,SOL
1525,25.069973,USDC,USDC,2022-01-21T18:35:00Z,6TSFJNbuoGAAZ2Uj9Q4SZYEafKBmUkLsJFck2rt9LRPx,6TSFJNbuoGAAZ2Uj9Q4SZYEafKBmUkLsJFck2rt9LRPx,SOL
1526,303.550487,USDC,USDC,2022-01-21T18:45:39Z,58sQ6xWWCukRvK664aAHsqMJEGDrGY1azac9vrM5Q7EV,58sQ6xWWCukRvK664aAHsqMJEGDrGY1azac9vrM5Q7EV,SOL
1527,201.799258,USDC,USDC,2022-01-21T19:45:05Z,H8avLeidfpcnYKtcykCcwyUPeDR8yAVDyr2d4sUk4Jqs,H8avLeidfpcnYKtcykCcwyUPeDR8yAVDyr2d4sUk4Jqs,SOL
1528,50591.777496,USDC,USDC,2022-01-21T20:48:47Z,C8juJsU1wxepGZ2nXX5EaMkFz3gzBmUKv3brKwevaz2L,C8juJsU1wxepGZ2nXX5EaMkFz3gzBmUKv3brKwevaz2L,SOL
1529,23455.869607,USDC,USDC,2022-01-21T20:49:06Z,6NBTGMTn6JfkekdDo7mLpgsV2EuHaZTk7AXmxSchdmnZ,6NBTGMTn6JfkekdDo7mLpgsV2EuHaZTk7AXmxSchdmnZ,MNGO
1530,10060.579019,USDC,USDC,2022-01-21T21:24:02Z,H39ZiyAf9LjQwx4q7uYX6ToYdmHj9Y6unPwSayg5DuLZ,H39ZiyAf9LjQwx4q7uYX6ToYdmHj9Y6unPwSayg5DuLZ,BTC
1531,10118.349599,USDC,USDC,2022-01-21T21:24:53Z,H39ZiyAf9LjQwx4q7uYX6ToYdmHj9Y6unPwSayg5DuLZ,H39ZiyAf9LjQwx4q7uYX6ToYdmHj9Y6unPwSayg5DuLZ,SOL
1532,1262.66226,USDC,USDC,2022-01-21T21:43:29Z,GXHFo79MHsYUWBxR1nHCRqpSAVb2xLV6BvAKeu6Kjo3s,GXHFo79MHsYUWBxR1nHCRqpSAVb2xLV6BvAKeu6Kjo3s,SOL
1533,1828.612561,USDC,USDC,2022-01-21T21:45:33Z,4Rt2MXD4Ef3SJkDszBdHgG1hu1okZYS5wmMPQ4hhNiXa,4Rt2MXD4Ef3SJkDszBdHgG1hu1okZYS5wmMPQ4hhNiXa,SOL
1534,1006.057901,USDC,USDC,2022-01-21T22:34:43Z,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,4Y1kLABkXqkUEhS5XYbEirbzn5JSTGSxVNhh4H1XmhjG,BTC
1535,303.79459,USDC,USDC,2022-01-21T22:56:27Z,FGZJPiPx7GPAwcm1sDLCQZx1U2Q5gsEJ2NucQ6k2cgJd,FGZJPiPx7GPAwcm1sDLCQZx1U2Q5gsEJ2NucQ6k2cgJd,SOL
1536,25029.987999,USDC,USDC,2022-01-21T23:48:43Z,B6i414VVxzsDNscMMQUX8B6MoGpyNHkgXQTPwPUpJeH8,B6i414VVxzsDNscMMQUX8B6MoGpyNHkgXQTPwPUpJeH8,MNGO
1537,25224.907391,USDC,USDC,2022-01-21T23:49:18Z,B6i414VVxzsDNscMMQUX8B6MoGpyNHkgXQTPwPUpJeH8,B6i414VVxzsDNscMMQUX8B6MoGpyNHkgXQTPwPUpJeH8,SOL
1538,1011.834959,USDC,USDC,2022-01-22T00:06:24Z,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,SOL
1539,101.019283,USDC,USDC,2022-01-22T00:26:21Z,EFcW7ACoejmCLwgrDTSZiDMKFaXQjMcPRDTp8i34UFzn,EFcW7ACoejmCLwgrDTSZiDMKFaXQjMcPRDTp8i34UFzn,SOL
1540,1429.151217,USDC,USDC,2022-01-22T00:26:58Z,8anxH2tAsMN371CRgFjte9rvuVSfrFg6otwdyTcD5QH3,8anxH2tAsMN371CRgFjte9rvuVSfrFg6otwdyTcD5QH3,SOL
1541,72659.390408,USDC,USDC,2022-01-22T02:02:47Z,CUYyT1pciYMX5qF5zc53j3bu4388tVbm9D4zaiPAXgsX,CUYyT1pciYMX5qF5zc53j3bu4388tVbm9D4zaiPAXgsX,SOL
1542,231.816037,USDC,USDC,2022-01-22T05:40:29Z,HyGZ2thewvufHEspQBt5mG6UbCswiFkX8VrzSbAicUeb,HyGZ2thewvufHEspQBt5mG6UbCswiFkX8VrzSbAicUeb,SOL
1543,58.959846,USDC,USDC,2022-01-22T06:57:19Z,neFHdfhQFLwTcoJfLCUco1UvN8UHXx8Vmo2zU3Gp6hU,neFHdfhQFLwTcoJfLCUco1UvN8UHXx8Vmo2zU3Gp6hU,SOL
1544,546.393239,USDC,USDC,2022-01-22T16:10:50Z,3zNekfBFvfZwioZu111aYqvQdSKYMpLqoDhLodoudhjS,3zNekfBFvfZwioZu111aYqvQdSKYMpLqoDhLodoudhjS,SOL
